model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
countsketch_cf,35.37529510000604,35.37529510000604,35.37529510000604,792018944,8.385649998672307,9.415459987940263,0.02064999716822058,0.02269999822601676,28179840,14862892,f3085e7e423f4e3afbf36c4ef17a5c82d6d175fd87d91299e47f83582072c300
lightfm_id,154.593004,186.268659,186.268659,1588428800,1.2455999967642128,1.5932999929646026,0.019749990315176547,0.03060000017285347,24848960,21001137,2d2525fd7a0301fb8ede09e8fdba1a6095b90dc5a884a419b71e7f32bfe13822
