left_model,right_model,metric,users,iterations,seed,difference,relative_difference,ci_lower,ci_upper,ci_excludes_zero
lightfm_id,countsketch_cf,ndcg_at_10,500,1000,42,0.04210355903000295,0.2868642891137026,0.02474072386919762,0.05928780901487541,True
lightfm_id,countsketch_cf,recall_at_10,500,1000,42,0.024564390370078803,0.2149514377071129,0.006825491385711452,0.042689924824337394,True
