model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
random,0.0008396115926886903,0.0008872764017887856,0.0075,0.0010224880881166795,0.001233198407017856,0.002443917193917194,0.5869131975199291,19.69194645378334,-0.5343241452700319,0.9102008461750252
popularity,0.10870687579098455,0.10001397921159412,0.47125,0.11877056825257717,0.14418342659588657,0.22299058636152286,0.005425155004428698,8.420215288870791,0.1312875978078603,0.8230353526042684
countsketch_cf,0.15159159360753832,0.14297570638069781,0.5775,0.16341654877675224,0.19933947789493847,0.294019453988349,0.07822187776793622,9.728831043744655,0.05401197786294949,0.8252119394129274
als,0.26236405501261795,0.247539728877417,0.77875,0.2920924947385719,0.3517999508260302,0.43412544022025396,0.07927369353410098,10.120143568052141,0.030904417224590114,0.8007438309470675
oracle,1.0,0.8650482001237532,1.0,1.0,0.967395038356905,1.0,0.11879982285208149,11.867999449299047,-0.07230895636855371,0.8119406560099038
