model,top_1_percent_share,top_5_percent_share,top_10_percent_share,top_20_percent_share,unique_recommended_items,exposure_gini,catalog_coverage,average_training_popularity_count,average_normalized_log_popularity,recommended_training_popularity_count,profile_training_popularity_count,recommended_normalized_popularity,profile_normalized_popularity,popularity_bias
random,0.0064375,0.044,0.0935,0.1953125,10602,0.550795837023915,0.5869131975199291,1169.5979375,0.28815445746898755,1169.5979374999993,28310.780083748432,0.2881544574689877,0.8224786027390192,-0.5343241452700319
popularity,1.0,1.0,1.0,1.0,98,0.9981203291076174,0.005425155004428698,74489.001125,0.9537662005468799,74489.00112500007,28310.780083748432,0.9537662005468807,0.8224786027390192,0.1312875978078603
countsketch_cf,0.6579375,0.9193125,0.9625,0.9876875,1413,0.9852799905890168,0.07822187776793622,41877.2755,0.8764905806019694,41877.275499999974,28310.780083748432,0.8764905806019696,0.8224786027390192,0.05401197786294949
als,0.4405625,0.9235,0.9919375,1.0,1432,0.9672507750221435,0.07927369353410098,29463.1428125,0.8533830199636097,29463.142812499995,28310.780083748432,0.8533830199636104,0.8224786027390192,0.030904417224590114
oracle,0.2411875,0.6156875,0.807875,0.8891875,2146,0.9740404187887511,0.11879982285208149,18797.7625625,0.7501696463704659,18797.762562500007,28310.780083748432,0.750169646370466,0.8224786027390192,-0.07230895636855371
