model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
countsketch_cf,0.17881384467527234,0.2119793540099171,0.536,0.20244952857407653,0.2857609493346568,0.2725115660826961,0.04899247121346324,9.260614645102027,0.05559103386408739,0.8253680466463361
lightfm_id,0.17925010177646325,0.20685213175213243,0.544,0.20685278893013018,0.29454961941119884,0.28658426069974063,0.027347209920283437,8.740332177895212,0.08713954030302362,0.8094405678093834
