model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
countsketch_cf,37.597197099996265,37.597197099996265,37.597197099996265,791789568,7.754649996059015,8.556939990376122,0.02039998071268201,0.02239999594166875,28179840,15012901,696e536be2955f41e4759cacb153f3f9a03586ca102810217781f5dd9aba4cc0
lightfm_id,51.480528,67.11386,67.11386,1051537408,1.2693500029854476,1.6471800176077511,0.019499973859637976,0.027105002664029595,24616476,20765049,463e8298ad3c70d96dba2d50fd8195f8505573f209d79824aece0d6e20368d3b
