model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.10354515469423844,0.08765303735818282,0.42,0.11840900784356663,0.13667089480492525,0.22647006180094412,0.003930469441984057,8.41533456942939,0.12093671554127776,0.8219387990664305
countsketch_cf,0.1391687030237782,0.14618567394108278,0.53,0.1594288425907519,0.2225797245075591,0.25409085255989283,0.021368467670504872,9.495308691210196,0.05716270894367647,0.8251240904563272
current_hybrid,0.15055237090431153,0.15864769261512957,0.55,0.17377795441753785,0.2413333655005391,0.2650140358008005,0.02103631532329495,9.547346268541071,0.05408981605384613,0.748821844456713
