model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.09751892170225149,0.06651079186793472,0.3,0.11039427765792817,0.14421349457063742,0.21867521367521364,0.002712577502214349,8.343690603149218,0.12213968498263693,0.827754848465375
countsketch_cf,0.13757758170624879,0.21857525893240176,0.43333333333333335,0.1503609373722653,0.2597694540551684,0.15989538239538242,0.014725420726306466,9.904827449623538,0.029952335731485955,0.8329891850352377
current_hybrid,0.16725755259009997,0.2166983820555249,0.43333333333333335,0.19421838983285486,0.33487201022915314,0.20908862379450613,0.0158325952170062,9.925284480199958,0.028744319005310177,0.7322891674602201
