model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
popularity,20.717125400085934,20.717125400085934,20.717125400085934,,0.195200031157583,0.37780008278787136,0.012699980288743973,0.022215046919882284,433536,57523,d1ffeecb9eba3fa456dc71fa5e3f6f00cc4cc2dd2d92336cebb88263ecd82a92
countsketch_cf,65.769123,65.769123,65.769123,785870848,7.029750035144389,8.259015018120408,0.01750001683831215,0.02029992756433785,28179840,14967050,8eed258b731ff0efd7957a67146faa0116003f293872b4e70854c99a35fdaf91
als,268.385031,268.385031,268.385031,785870848,6.912350014317781,8.19635500665754,0.01780001912266016,0.02060504048131406,9393280,7280144,7c39b2bf65d7468c6f3002c2c0ed7ef4d6f98acac259e8b6f153f9db41bd4dee
