model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.11164527361634928,0.09450967553705474,0.47125,0.12365618430090426,0.14468593593295162,0.23451794518261246,0.006034100974313551,8.429827688000502,0.12818389739374644,0.8227389810299364
countsketch_cf,0.1640966425344459,0.14849252173418445,0.6025,0.1796667536995966,0.21170328312984016,0.3224656588949834,0.07440212577502214,9.676603050673174,0.054560040487130666,0.8261997301127232
als,0.28746645537960164,0.26175141089888787,0.8175,0.3172079968602014,0.37014861544364325,0.4794770855380856,0.07683790965456155,10.098652269241171,0.029637434374050853,0.8020522056160213
