model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
countsketch_cf,0.1567051454017497,0.1484462371291653,0.616,0.1723850002387737,0.2124555961336212,0.2995965195279435,0.054306908768821965,9.612507092090791,0.05685824928450235,0.8267527807383537
lightfm_id,0.1948341035119396,0.16692972375411538,0.684,0.2135222221281464,0.2520687978274561,0.38232423070565474,0.030890168290522588,9.126739943561335,0.08554348970871131,0.802509974937344
