model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
popularity,20.799442999996245,20.799442999996245,20.799442999996245,,0.39709999691694975,0.6426500243833289,0.01780001912266016,0.02809998404700309,433536,57523,d1ffeecb9eba3fa456dc71fa5e3f6f00cc4cc2dd2d92336cebb88263ecd82a92
countsketch_cf,65.769123,65.769123,65.769123,785825792,7.628899998962879,10.234130002208985,0.018799997633323073,0.02062000858131796,28179840,14967050,8eed258b731ff0efd7957a67146faa0116003f293872b4e70854c99a35fdaf91
lightfm_id,102.231642,297.612526,297.612526,1404833792,1.216799981193617,1.4197800133842975,0.01719998545013368,0.024709984427317977,24794316,20935227,f0850327c566d420ad7175ac2e3c6b4d674f01ee3a33704f3629b9f4242fdd02
lightfm_hybrid,265.001859,715.275,715.275,1411039232,1.2122000043746084,1.4340699766762555,0.016400008462369442,0.02331000287085771,24794316,20928437,da5944dc317fed43a7b2e8df05dd97aea96d8da8557d21d03afee3fcf3f55054
