model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.10612049132307512,0.08665138711359617,0.43333333333333335,0.12010468350214659,0.14645543136926256,0.22803267789142415,0.00453941541186891,8.431097713248212,0.12282343809698901,0.8223120887884043
countsketch_cf,0.15520618149644685,0.1540627638238668,0.6133333333333333,0.17201275231211166,0.22368041176617454,0.28431658087927447,0.038308237378210805,9.561618050415538,0.05606460565169999,0.8256949262167145
current_hybrid,0.17626719106198585,0.1644708295159346,0.6233333333333333,0.1914948864993755,0.23294957929581894,0.3358067755258159,0.03354738706820195,9.763723681364521,0.04412998094022326,0.736611073891995
