model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
popularity,19.987015199963935,19.987015199963935,19.987015199963935,,0.17574994126334786,0.33235496375709783,0.011299969628453255,0.01884502125903965,433536,57523,d1ffeecb9eba3fa456dc71fa5e3f6f00cc4cc2dd2d92336cebb88263ecd82a92
countsketch_cf,65.769123,65.769123,65.769123,785829888,6.680249993223697,7.859704998554662,0.01514999894425273,0.019400031305849552,28179840,14967050,8eed258b731ff0efd7957a67146faa0116003f293872b4e70854c99a35fdaf91
current_hybrid,5.2487510999199,5.2487510999199,91.00488929988383,,750.2926500164904,1206.1076249869075,0.019200029782950878,0.021099933655932546,45595008,134338587,a196da930e9f7e13a5fcdd3a87922b10004193e5c35016f4e7984f9bbc128f99
