left_model,right_model,metric,users,iterations,seed,difference,relative_difference,ci_lower,ci_upper,ci_excludes_zero
countsketch_cf,popularity,ndcg_at_10,300,2000,42,0.04908569017337176,0.4625467669946459,0.031799570209445745,0.06829066971232783,True
countsketch_cf,popularity,recall_at_10,300,2000,42,0.06741137671027053,0.7779607338760446,0.04603931013139037,0.09161705914556012,True
current_hybrid,countsketch_cf,ndcg_at_10,300,2000,42,0.02106100956553908,0.135696976515212,0.0023656268124247442,0.04103978566327927,True
current_hybrid,countsketch_cf,recall_at_10,300,2000,42,0.010408065692067632,0.06755730868210777,-0.014626533762767542,0.035023527524654055,False
current_hybrid,popularity,ndcg_at_10,300,2000,42,0.07014669973891086,0.6610099412879177,0.046991466551899855,0.09555223284598785,True
current_hybrid,popularity,recall_at_10,300,2000,42,0.07781944240233817,0.8980749759991754,0.05198664474141153,0.10657496790085845,True
