left_model,right_model,metric,users,iterations,seed,difference,relative_difference,ci_lower,ci_upper,ci_excludes_zero
countsketch_cf,popularity,ndcg_at_10,300,2000,42,0.048794705508656194,0.5613171025034862,0.019346242911171367,0.07925653519777308,True
countsketch_cf,popularity,recall_at_10,300,2000,42,0.07834608345494316,0.8405457069082112,0.04181921260689966,0.1167721877788659,True
lightfm_id,countsketch_cf,ndcg_at_10,300,2000,42,0.0018116578771016601,0.013348136623833405,-0.027732221400319754,0.03304165129540881,False
lightfm_id,countsketch_cf,recall_at_10,300,2000,42,-0.010914381721411369,-0.0636204263811764,-0.051697000949258234,0.03168218414889611,False
lightfm_hybrid,countsketch_cf,ndcg_at_10,300,2000,42,-0.005684865784317433,-0.041885593376285606,-0.03732047160769635,0.025382455280313437,False
lightfm_hybrid,countsketch_cf,recall_at_10,300,2000,42,-0.024997085765372812,-0.1457091473683774,-0.0670097332337126,0.015439238160386094,False
lightfm_hybrid,lightfm_id,ndcg_at_10,300,2000,42,-0.007496523661419093,-0.05450617414084455,-0.03228785317130668,0.017653030264750017,False
lightfm_hybrid,lightfm_id,recall_at_10,300,2000,42,-0.014082704043961447,-0.08766607399385375,-0.046342672889055476,0.019160355756256024,False
