model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
random,0.001211608500943444,0.0005157311070015941,0.0125,0.0011720519071518772,0.0013783626632472808,0.003866815476190476,0.5881310894596988,19.38079898278231,-0.4968829224753348,0.9107327691770953
popularity,0.1170842545511394,0.08425659017379436,0.50625,0.11762006612860075,0.11817365171501465,0.25359886969218437,0.005093002657218778,8.693365141150322,0.1283584144450543,0.8163896078701994
countsketch_cf,0.1531467407730285,0.11977171253031234,0.62125,0.15506668572776286,0.1639464235357205,0.32718797353317475,0.08591674047829938,10.109447308853346,0.04551410206441947,0.826750275006641
als,0.28619459130616887,0.23317672396374486,0.835,0.3051357144836876,0.3371838511310664,0.4873722044370741,0.08713463241806908,10.234306736305301,0.038209516463793725,0.7965617726088405
oracle,1.0,0.7822663081180313,1.0,1.0,0.9290673681198863,1.0,0.13740035429583702,11.798027659859402,-0.05327202862001136,0.8147438208055271
