model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
random,0.0,0.0,0.0,,2.79215001501143,3.9083950687199827,0.015500001609325409,0.018900027498602867,0,0,
popularity,21.983490700018592,21.983490700018592,21.983490700018592,,0.3029999788850546,0.6145800231024622,0.015300000086426735,0.026405078824609515,433536,59973,288c7b85c3ade892f0906aac48da36fb3d75786ab8b1232ab7a61c4e2df8b197
countsketch_cf,30.82380219991319,30.82380219991319,30.82380219991319,785108992,7.026199949905276,8.385519939474761,0.017200014553964138,0.02010003663599491,28179840,14862901,eab91135aff2470f52823af9d8b9608985a2fcad3ecc46c0602562325762f37d
als,374.184171,374.184171,374.184171,785108992,6.701050035189837,7.795569987501949,0.016900012269616127,0.02029992174357176,9393280,7455830,aa91f0555afa45cbccdbcbcd04f94c019ea81a242b19c43e1f653b79ff49c7de
oracle,0.0,0.0,0.0,,0.01780001912266016,0.038809946272522204,0.013199984095990658,0.025105068925768134,0,0,
