model,top_1_percent_share,top_5_percent_share,top_10_percent_share,top_20_percent_share,unique_recommended_items,exposure_gini,catalog_coverage,average_training_popularity_count,average_normalized_log_popularity,recommended_training_popularity_count,profile_training_popularity_count,recommended_normalized_popularity,profile_normalized_popularity,popularity_bias
countsketch_cf,0.5705,0.8386666666666667,0.916,0.9665,1349,0.9758560488633009,0.07467891939769708,37896.3155,0.8497032748026033,37896.315500000026,31208.64749469176,0.8497032748026037,0.8310611381978645,0.0186421366047387
als,0.4061666666666667,0.8881666666666667,0.9826666666666667,1.0,1204,0.968092504428698,0.06665190434012401,28072.504333333334,0.8447355426230132,28072.50433333333,31208.64749469176,0.844735542623013,0.8310611381978645,0.01367440442514875
