model,build_duration_seconds,offline_training_duration_seconds,dependency_inclusive_build_duration_seconds,offline_peak_process_rss_bytes,inference_latency_p50_ms,inference_latency_p95_ms,serialization_latency_p50_ms,serialization_latency_p95_ms,resident_array_bytes,artifact_size_bytes,artifact_sha256
popularity,21.519830300007015,21.519830300007015,21.519830300007015,,0.21680000645574182,0.31941998604452226,0.016700010746717453,0.02609999501146376,433536,57523,d1ffeecb9eba3fa456dc71fa5e3f6f00cc4cc2dd2d92336cebb88263ecd82a92
countsketch_cf,65.769123,65.769123,65.769123,786104320,7.281400001375005,8.17772998707369,0.019599974621087313,0.022599997464567423,28179840,14967050,8eed258b731ff0efd7957a67146faa0116003f293872b4e70854c99a35fdaf91
lightfm_id,102.231642,297.612526,297.612526,1404833792,1.1657499999273568,1.344994995451998,0.015749988961033523,0.022904999786987897,24794316,20935227,f0850327c566d420ad7175ac2e3c6b4d674f01ee3a33704f3629b9f4242fdd02
lightfm_hybrid,265.001859,715.275,715.275,1411039232,1.1559999984456226,1.3086699837003835,0.014699995517730713,0.021514989202842102,24794316,20928437,da5944dc317fed43a7b2e8df05dd97aea96d8da8557d21d03afee3fcf3f55054
