left_model,right_model,metric,users,iterations,seed,difference,relative_difference,ci_lower,ci_upper,ci_excludes_zero
countsketch_cf,popularity,ndcg_at_10,100,500,42,0.020257113110475563,0.20067879480372172,-0.017095702011412233,0.05951798570106991,False
countsketch_cf,popularity,recall_at_10,100,500,42,0.0070154766625354845,0.07865039607917246,-0.025993120557017597,0.03945895657991243,False
lightfm_id,countsketch_cf,ndcg_at_10,100,500,42,-0.019847632710225816,-0.16375923654954216,-0.06480039828903476,0.017149576605041846,False
lightfm_id,countsketch_cf,recall_at_10,100,500,42,-0.015756599119834416,-0.16376666625548403,-0.053781948109080456,0.02018571323148527,False
lightfm_hybrid,countsketch_cf,ndcg_at_10,100,500,42,-0.045134482195492015,-0.3723964693575077,-0.0892507835798483,-0.00286595231903469,True
lightfm_hybrid,countsketch_cf,recall_at_10,100,500,42,-0.04406080560786443,-0.4579472506759264,-0.08638789472782121,-0.007211124773918901,True
lightfm_hybrid,lightfm_id,ndcg_at_10,100,500,42,-0.025286849485266192,-0.24949421497595528,-0.04961202671028117,0.0012167085515399387,False
lightfm_hybrid,lightfm_id,recall_at_10,100,500,42,-0.028304206488030018,-0.35179246335846237,-0.04973673330346125,-0.0047691633263324444,True
