model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.10094296774249852,0.08919823691000159,0.44,0.11129590546281865,0.1325447488212194,0.2167482825482051,0.003653675819309123,8.882174995254172,0.25815768125170896,0.8227726282489439
countsketch_cf,0.12120008085297408,0.09621371357253708,0.4,0.13341781319128637,0.14341121790092376,0.23843280592816193,0.03454384410983171,10.598939968509589,0.040367155598703804,0.8362700727634939
lightfm_id,0.1013524481427483,0.08045711445270266,0.44,0.11981503636311315,0.1531743583008289,0.2205613691863692,0.005425155004428698,8.999806879759687,0.2432347824512818,0.8215183702262651
lightfm_hybrid,0.07606559865748207,0.052152907964672666,0.33,0.08524133265750439,0.09853944658797598,0.1716253768161663,0.007639503985828166,9.777742520393907,0.14454508715964776,0.7699873721307928
