model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
countsketch_cf,0.1796270627019728,0.054202630678430085,0.7394957983193278,0.16077496955440337,0.0844974198892838,0.4258575341558537,0.04268157661647476,10.744109055367371,0.09771423214028459,0.8354068155909152
als,0.2996149476319942,0.10289228390905154,0.8739495798319328,0.2849675719031573,0.16654926502613562,0.5195527468747285,0.058237378210806025,10.637145093519097,0.10403060608947479,0.8140366992705553
