model,top_1_percent_share,top_5_percent_share,top_10_percent_share,top_20_percent_share,unique_recommended_items,exposure_gini,catalog_coverage,average_training_popularity_count,average_normalized_log_popularity,recommended_training_popularity_count,profile_training_popularity_count,recommended_normalized_popularity,profile_normalized_popularity,popularity_bias
countsketch_cf,0.46218487394957986,0.7789915966386555,0.861764705882353,0.9394957983193277,771,0.9816422561052764,0.04268157661647476,30254.641596638656,0.8165369712461623,30254.64159663867,14848.601464767138,0.8165369712461625,0.718822739105878,0.09771423214028459
als,0.31092436974789917,0.7894957983193277,0.9756302521008403,1.0,1052,0.9631473249175667,0.058237378210806025,22705.131512605043,0.8228533451953527,22705.131512605047,14848.601464767138,0.8228533451953524,0.718822739105878,0.10403060608947479
