model,ndcg_at_10,recall_at_10,hit_rate_at_10,ndcg_at_20,recall_at_20,mrr,catalog_coverage,novelty_bits,popularity_bias,intra_list_diversity
popularity,0.10612049132307512,0.08665138711359617,0.43333333333333335,0.12010468350214659,0.14645543136926256,0.22803267789142415,0.00453941541186891,8.431097713248212,0.12282343809698901,0.8223120887884043
countsketch_cf,0.15520618149644685,0.1540627638238668,0.6133333333333333,0.17201275231211166,0.22368041176617454,0.28431658087927447,0.038308237378210805,9.561618050415538,0.05606460565169999,0.8256949262167145
current_hybrid,0.19348454498151388,0.18677319317457902,0.6566666666666666,0.21086114627480024,0.25822109053339276,0.35279489301548117,0.033990256864481844,9.635359179886315,0.0517100871659843,0.7478081994029363
