left_model,right_model,metric,users,iterations,seed,difference,relative_difference,ci_lower,ci_upper,ci_excludes_zero
countsketch_cf,popularity,ndcg_at_10,300,2000,42,0.04908569017337176,0.4625467669946459,0.031799570209445745,0.06829066971232783,True
countsketch_cf,popularity,recall_at_10,300,2000,42,0.06741137671027053,0.7779607338760446,0.04603931013139037,0.09161705914556012,True
current_hybrid,countsketch_cf,ndcg_at_10,300,2000,42,0.03827836348506715,0.24662911693335782,0.020647742809823743,0.057457092374048495,True
current_hybrid,countsketch_cf,recall_at_10,300,2000,42,0.0327104293507121,0.2123188532961054,0.008902190491528779,0.05563925630268341,True
current_hybrid,popularity,ndcg_at_10,300,2000,42,0.08736405365843891,0.8232533846122728,0.06561987750751624,0.1114891518843703,True
current_hybrid,popularity,recall_at_10,300,2000,42,0.10012180606098263,1.1554553180981084,0.07530881957986932,0.12785989332897077,True
