model,segment,users,ndcg_at_10,recall_at_10,hit_rate_at_10
popularity,sparse,5,0.0,0.0,0.0
popularity,medium,53,0.07559420442389997,0.10377358490566038,0.20754716981132076
popularity,heavy,242,0.11499857257213161,0.08469180220693746,0.49173553719008267
countsketch_cf,sparse,5,0.06309297535714575,0.2,0.2
countsketch_cf,medium,53,0.128509785402461,0.20754716981132076,0.33962264150943394
countsketch_cf,heavy,242,0.16295607828850375,0.14140012044280992,0.6818181818181818
current_hybrid,sparse,5,0.18399891597786908,0.4,0.4
current_hybrid,medium,53,0.1681361582051636,0.24528301886792453,0.37735849056603776
current_hybrid,heavy,242,0.19923203524665778,0.16955354525774233,0.7231404958677686
